Time	Open	High	Low	Close	Volume
2021-08-03 00:00:00	109.271	109.333	108.875	108.991	85973	3
2021-08-04 00:00:00	108.989	109.673	108.721	109.534	100149	3
2021-08-05 00:00:00	109.534	109.789	109.403	109.751	82299	4
2021-08-06 00:00:00	109.753	110.356	109.698	110.199	82741	4
2021-08-08 00:00:00	110.296	110.306	110.188	110.262	6304	33
2021-08-09 00:00:00	110.263	110.352	110.026	110.321	70337	3
2021-08-10 00:00:00	110.322	110.601	110.301	110.598	72986	3
2021-08-11 00:00:00	110.598	110.801	110.307	110.376	76801	3
2021-08-12 00:00:00	110.374	110.546	110.315	110.401	61847	5
2021-08-13 00:00:00	110.402	110.458	109.544	109.562	54622	4
2021-08-15 00:00:00	109.599	109.751	109.553	109.627	5119	98
2021-08-16 00:00:00	109.627	109.627	109.113	109.3	75686	4
2021-08-17 00:00:00	109.299	109.654	109.116	109.538	80404	3
2021-08-18 00:00:00	109.537	110.064	109.478	109.84	75803	4
2021-08-19 00:00:00	109.84	110.228	109.483	109.769	103402	3
2021-08-20 00:00:00	109.769	109.885	109.569	109.7	70697	4
2021-08-22 00:00:00	109.73	109.881	109.659	109.84	4791	123
2021-08-23 00:00:00	109.841	110.146	109.649	109.676	85547	4
2021-08-24 00:00:00	109.676	109.881	109.412	109.73	71797	4
2021-08-25 00:00:00	109.727	110.124	109.684	109.978	84787	4
2021-08-26 00:00:00	109.978	110.229	109.926	110.048	77850	4
2021-08-27 00:00:00	110.048	110.267	109.762	109.762	78636	4
2021-08-29 00:00:00	109.848	109.876	109.77	109.863	2032	35
2021-08-30 00:00:00	109.862	109.982	109.702	109.945	44718	4
2021-08-31 00:00:00	109.946	110.079	109.585	110.056	92193	4
2021-09-01 00:00:00	110.056	110.419	109.88	110.093	87375	4
2021-09-02 00:00:00	110.092	110.122	109.913	109.946	62153	4
2021-09-03 00:00:00	109.946	110.072	109.59	109.677	81968	4
2021-09-05 00:00:00	109.689	109.786	109.655	109.78	2740	117
2021-09-06 00:00:00	109.779	109.946	109.746	109.824	61839	4
2021-09-07 00:00:00	109.823	110.323	109.685	110.297	85972	4
2021-09-08 00:00:00	110.297	110.446	110.141	110.22	72973	3
2021-09-09 00:00:00	110.22	110.272	109.62	109.772	79980	5
2021-09-10 00:00:00	109.771	109.991	109.695	109.892	66376	3
2021-09-12 00:00:00	109.873	109.928	109.8	109.916	3299	98
2021-09-13 00:00:00	109.916	110.158	109.888	109.995	61424	3
2021-09-14 00:00:00	109.995	110.161	109.526	109.715	73660	4
2021-09-15 00:00:00	109.714	109.743	109.112	109.383	76364	3
2021-09-16 00:00:00	109.382	109.827	109.212	109.697	76509	4
2021-09-17 00:00:00	109.697	110.08	109.667	109.896	68920	3
2021-09-19 00:00:00	109.887	109.999	109.876	109.979	1560	100
2021-09-20 00:00:00	109.978	110.036	109.321	109.436	88733	3
2021-09-21 00:00:00	109.435	109.705	109.133	109.152	88281	3
2021-09-22 00:00:00	109.152	109.9	109.119	109.823	109156	3
2021-09-23 00:00:00	109.822	110.348	109.755	110.328	73231	3
2021-09-24 00:00:00	110.328	110.794	110.311	110.686	73960	3
2021-09-26 00:00:00	110.626	110.797	110.619	110.766	2640	41
2021-09-27 00:00:00	110.766	111.064	110.533	110.963	97382	5
2021-09-28 00:00:00	110.963	111.638	110.934	111.528	111313	4
2021-09-29 00:00:00	111.526	112.048	111.204	111.936	105414	4
2021-09-30 00:00:00	111.936	112.078	111.238	111.464	108358	5
2021-10-01 00:00:00	111.463	111.487	110.905	110.997	117887	4
2021-10-03 00:00:00	110.893	111.026	110.891	110.949	4037	24
2021-10-04 00:00:00	110.949	111.301	110.821	110.969	117339	4
2021-10-05 00:00:00	110.968	111.562	110.869	111.486	104725	4
2021-10-06 00:00:00	111.485	111.787	111.199	111.406	115739	4
2021-10-07 00:00:00	111.404	111.675	111.228	111.661	83735	4
2021-10-08 00:00:00	111.661	112.252	111.51	112.215	97852	4
2021-10-10 00:00:00	112.098	112.326	112.098	112.274	3515	123
2021-10-11 00:00:00	112.273	113.413	112.174	113.39	83899	3
2021-10-12 00:00:00	113.387	113.786	113	113.537	126648	4
2021-10-13 00:00:00	113.537	113.804	113.21	113.307	115727	4
2021-10-14 00:00:00	113.307	113.886	113.276	113.832	96131	4
2021-10-15 00:00:00	113.831	114.462	113.81	114.228	103853	5
2021-10-17 00:00:00	114.213	114.362	114.147	114.332	9677	88
2021-10-18 00:00:00	114.331	114.451	114.014	114.288	128288	4
2021-10-19 00:00:00	114.286	114.58	113.878	114.545	101614	3
2021-10-20 00:00:00	114.544	114.7	114.079	114.387	113959	4
2021-10-21 00:00:00	114.386	114.407	113.648	113.849	119421	3
2021-10-22 00:00:00	113.846	114.206	113.413	113.486	111934	4
2021-10-24 00:00:00	113.551	113.692	113.46	113.668	4796	32
2021-10-25 00:00:00	113.669	113.922	113.513	113.763	106788	4
2021-10-26 00:00:00	113.763	114.312	113.718	114.183	92116	4
2021-10-27 00:00:00	114.183	114.22	113.387	113.771	127949	4
2021-10-28 00:00:00	113.77	113.866	113.255	113.614	141056	5
2021-10-29 00:00:00	113.617	114.095	113.392	113.965	149141	4
2021-10-31 00:00:00	114.048	114.255	114.046	114.236	4344	27
2021-11-01 00:00:00	114.236	114.442	113.938	114.09	106742	4
2021-11-02 00:00:00	114.089	114.132	113.461	113.965	123363	4
2021-11-03 00:00:00	113.964	114.217	113.72	114.068	124655	5
2021-11-04 00:00:00	114.068	114.277	113.506	113.834	124550	4
2021-11-05 00:00:00	113.833	114.029	113.299	113.317	133934	5
2021-11-07 00:00:00	113.347	113.527	113.347	113.476	3405	33
2021-11-08 00:00:00	113.474	113.665	113.079	113.255	99359	4
2021-11-09 00:00:00	113.254	113.26	112.723	112.913	130294	4
2021-11-10 00:00:00	112.914	114.015	112.774	113.906	141751	3
2021-11-11 00:00:00	113.905	114.155	113.805	114.044	80702	4
2021-11-12 00:00:00	114.042	114.3	113.76	113.846	101006	5
2021-11-14 00:00:00	113.919	114.045	113.909	113.983	2680	33
2021-11-15 00:00:00	113.981	114.214	113.751	114.131	88645	5
2021-11-16 00:00:00	114.129	114.969	114.101	114.904	113778	5
2021-11-17 00:00:00	114.903	114.947	113.931	114.189	114358	5
2021-11-18 00:00:00	114.19	114.485	113.876	114.284	106745	4
2021-11-19 00:00:00	114.282	114.538	113.585	113.948	146957	4
2021-11-21 00:00:00	113.924	114.142	113.924	114.14	5838	29
2021-11-22 00:00:00	114.142	114.96	114.02	114.789	116957	5
2021-11-23 00:00:00	114.788	115.218	114.481	115.142	135828	5
2021-11-24 00:00:00	115.141	115.522	114.825	115.408	128416	6
2021-11-25 00:00:00	115.407	115.446	115.029	115.074	99890	5
2021-11-26 00:00:00	115.074	115.113	113.052	113.254	244565	4
2021-11-28 00:00:00	113.676	113.87	113.318	113.721	20133	62
2021-11-29 00:00:00	113.719	113.955	112.988	113.804	184516	5
2021-11-30 00:00:00	113.804	113.89	112.53	113.3	263531	5
2021-12-01 00:00:00	113.3	113.626	112.621	112.882	179531	5
2021-12-02 00:00:00	112.879	113.33	112.705	113.022	161493	5
2021-12-03 00:00:00	113.021	113.611	112.558	112.711	156937	5
2021-12-05 00:00:00	112.841	113.079	112.824	113.042	6225	22
2021-12-06 00:00:00	113.044	113.553	112.848	113.466	116412	4
2021-12-07 00:00:00	113.468	113.778	113.398	113.527	99323	5
2021-12-08 00:00:00	113.527	113.954	113.31	113.682	123152	6
2021-12-09 00:00:00	113.684	113.81	113.271	113.438	90292	5
2021-12-10 00:00:00	113.439	113.791	113.22	113.374	116075	4
2021-12-12 00:00:00	113.267	113.516	113.247	113.51	6710	36
2021-12-13 00:00:00	113.513	113.724	113.37	113.577	78388	5
2021-12-14 00:00:00	113.578	113.757	113.427	113.738	105805	4
2021-12-15 00:00:00	113.739	114.272	113.627	114.143	118800	6
2021-12-16 00:00:00	114.142	114.247	113.559	113.664	121861	5
2021-12-17 00:00:00	113.664	113.857	113.138	113.672	127281	6
2021-12-19 00:00:00	113.56	113.714	113.51	113.516	6718	130
2021-12-20 00:00:00	113.516	113.731	113.325	113.664	130039	5
2021-12-21 00:00:00	113.664	114.219	113.552	113.991	84118	5
2021-12-22 00:00:00	113.993	114.369	113.993	114.126	74257	6
2021-12-23 00:00:00	114.126	114.474	114.105	114.461	74028	6
2021-12-24 00:00:00	114.461	114.512	114.274	114.274	111717	4
2021-12-26 00:00:00	114.32	114.419	114.308	114.34	3418	65
2021-12-27 00:00:00	114.34	114.914	114.319	114.791	43980	6
2021-12-28 00:00:00	114.791	114.949	114.704	114.768	56444	5
2021-12-29 00:00:00	114.767	115.037	114.666	114.947	66308	6
2021-12-30 00:00:00	114.949	115.206	114.944	115.065	64713	6
2021-12-31 00:00:00	115.063	115.196	115.004	115.091	47606	5
2022-01-02 00:00:00	115.039	115.154	115.007	115.142	3162	134
2022-01-03 00:00:00	115.14	115.366	114.946	115.33	72977	6
2022-01-04 00:00:00	115.33	116.352	115.289	116.172	115839	5
2022-01-05 00:00:00	116.174	116.241	115.619	116.124	110753	6
2022-01-06 00:00:00	116.124	116.183	115.624	115.864	103433	5
2022-01-07 00:00:00	115.864	116.046	115.507	115.529	79528	6
2022-01-09 00:00:00	115.569	115.666	115.553	115.62	4501	140
2022-01-10 00:00:00	115.621	115.849	115.041	115.277	93421	4
2022-01-11 00:00:00	115.279	115.679	115.124	115.333	100925	5
2022-01-12 00:00:00	115.332	115.471	114.379	114.672	87351	5
2022-01-13 00:00:00	114.675	114.699	113.998	114.114	92885	5
2022-01-14 00:00:00	114.116	114.265	113.48	114.187	120748	5
2022-01-16 00:00:00	114.12	114.339	114.119	114.308	4413	58
2022-01-17 00:00:00	114.309	114.649	114.274	114.573	63998	5
2022-01-18 00:00:00	114.572	115.056	114.448	114.556	123947	5
2022-01-19 00:00:00	114.555	114.787	114.205	114.347	114408	5
2022-01-20 00:00:00	114.347	114.546	113.858	113.992	106305	5
2022-01-21 00:00:00	113.99	114.032	113.603	113.656	128679	4
2022-01-23 00:00:00	113.639	113.801	113.629	113.787	6362	54
2022-01-24 00:00:00	113.787	114.095	113.466	114.013	158635	6
2022-01-25 00:00:00	114.012	114.155	113.667	113.892	172031	5
2022-01-26 00:00:00	113.895	114.742	113.776	114.721	138933	5
2022-01-27 00:00:00	114.719	115.489	114.474	115.35	182945	5
2022-01-28 00:00:00	115.35	115.685	115.121	115.181	148749	5
2022-01-30 00:00:00	115.258	115.374	115.24	115.262	8363	41
2022-01-31 00:00:00	115.261	115.59	114.923	115.12	132266	5
2022-02-01 00:00:00	115.119	115.191	114.566	114.733	130814	5
2022-02-02 00:00:00	114.733	114.802	114.15	114.379	100577	5
2022-02-03 00:00:00	114.378	114.986	114.325	114.957	139809	5
2022-02-04 00:00:00	114.956	115.428	114.773	115.154	141678	5
2022-02-06 00:00:00	115.238	115.322	115.198	115.225	7348	46
2022-02-07 00:00:00	115.225	115.376	114.913	115.063	115517	5
2022-02-08 00:00:00	115.063	115.679	115.059	115.535	114203	5
2022-02-09 00:00:00	115.533	115.601	115.32	115.598	102986	5
2022-02-10 00:00:00	115.598	116.337	115.481	116.051	166420	5
2022-02-11 00:00:00	116.052	116.174	115.009	115.411	160491	4
2022-02-13 00:00:00	115.318	115.592	115.315	115.584	14841	43
2022-02-14 00:00:00	115.583	115.746	115.01	115.538	185533	5
2022-02-15 00:00:00	115.539	115.873	115.257	115.639	137900	5
2022-02-16 00:00:00	115.64	115.789	115.336	115.39	117187	5
2022-02-17 00:00:00	115.391	115.536	114.796	114.861	189058	5
2022-02-18 00:00:00	114.859	115.296	114.787	114.991	130875	5
2022-02-20 00:00:00	115.022	115.057	114.869	114.963	8606	26
2022-02-21 00:00:00	114.961	115.123	114.498	114.608	105688	5
2022-02-22 00:00:00	114.608	115.242	114.519	115.099	174980	6
2022-02-23 00:00:00	115.097	115.199	114.873	114.898	94420	5
2022-02-24 00:00:00	114.895	115.694	114.406	115.549	296845	5
2022-02-25 00:00:00	115.548	115.759	115.145	115.501	171518	5
2022-02-27 00:00:00	115.148	115.765	115.148	115.588	19066	97
2022-02-28 00:00:00	115.587	115.69	114.86	115.085	171564	7
2022-03-01 00:00:00	115.086	115.289	114.698	114.84	150061	5
2022-03-02 00:00:00	114.838	115.686	114.791	115.515	162474	5
2022-03-03 00:00:00	115.515	115.806	115.383	115.48	115425	7
2022-03-04 00:00:00	115.484	115.556	114.649	114.789	177052	5
2022-03-06 00:00:00	114.895	114.958	114.82	114.952	15214	82
2022-03-07 00:00:00	114.952	115.471	114.831	115.365	175870	5
2022-03-08 00:00:00	115.365	115.789	115.322	115.724	166727	6
2022-03-09 00:00:00	115.723	115.947	115.554	115.908	123919	7
2022-03-10 00:00:00	115.906	116.222	115.812	116.18	130578	6
2022-03-11 00:00:00	116.18	117.355	116.144	117.224	133574	6
2022-03-13 00:00:00	117.317	117.602	117.309	117.531	7090	88
2022-03-14 00:00:00	117.529	118.299	117.456	118.218	117233	5
2022-03-15 00:00:00	118.219	118.449	117.695	118.312	137347	5
2022-03-16 00:00:00	118.312	119.122	118.173	118.869	149485	4
2022-03-17 00:00:00	118.868	119.024	118.365	118.486	130389	5
2022-03-18 00:00:00	118.487	119.399	118.469	119.116	92180	5
2022-03-20 00:00:00	119.099	119.306	118.979	119.263	5760	115
2022-03-21 00:00:00	119.263	119.625	119.103	119.592	77768	5
2022-03-22 00:00:00	119.591	121.411	119.58	121.338	179039	5
2022-03-23 00:00:00	121.338	121.344	120.591	121.119	145023	5
2022-03-24 00:00:00	121.121	122.433	120.95	122.35	151579	6
2022-03-25 00:00:00	122.349	122.357	121.178	121.999	187190	6
2022-03-27 00:00:00	121.999	122.363	121.983	122.27	9317	94
2022-03-28 00:00:00	122.268	125.097	122.141	123.602	311720	5
2022-03-29 00:00:00	123.601	124.301	121.978	123.126	313894	7
2022-03-30 00:00:00	123.125	123.125	121.309	122.019	305405	5
2022-03-31 00:00:00	122.022	122.453	121.281	121.743	287043	7
2022-04-01 00:00:00	121.743	123.033	121.742	122.477	231761	7
2022-04-03 00:00:00	122.569	122.729	122.492	122.634	10717	94
2022-04-04 00:00:00	122.632	122.958	122.262	122.798	145631	6
2022-04-05 00:00:00	122.796	123.712	122.37	123.657	182911	6
2022-04-06 00:00:00	123.656	124.05	123.452	123.724	191551	6
2022-04-07 00:00:00	123.724	124.229	123.469	124.095	156433	6
2022-04-08 00:00:00	124.096	124.676	123.663	124.279	152711	6
2022-04-10 00:00:00	124.009	124.427	124.008	124.399	10008	50
2022-04-11 00:00:00	124.395	125.77	124.283	125.482	230489	5
2022-04-12 00:00:00	125.482	125.758	124.762	125.428	231960	6
2022-04-13 00:00:00	125.429	126.313	125.347	125.361	247499	5
2022-04-14 00:00:00	125.364	126.208	125.081	126.171	238629	5
2022-04-15 00:00:00	126.173	126.681	126.056	126.352	310990	7
2022-04-17 00:00:00	126.334	126.73	126.334	126.611	15187	149
2022-04-18 00:00:00	126.61	127.222	126.239	127.142	160391	6
2022-04-19 00:00:00	127.143	129.405	126.986	129.328	297791	7
2022-04-20 00:00:00	129.328	129.404	127.457	127.979	345288	6
2022-04-21 00:00:00	127.978	128.705	127.801	128.436	291661	8
2022-04-22 00:00:00	128.439	129.107	127.734	128.449	295517	7
2022-04-24 00:00:00	128.426	128.852	128.395	128.606	18828	302
2022-04-25 00:00:00	128.605	128.867	127.52	127.772	341373	7
2022-04-26 00:00:00	127.779	128.201	126.941	127.264	329882	7
2022-04-27 00:00:00	127.262	128.591	127.243	128.439	287811	7
2022-04-28 00:00:00	128.446	131.251	128.349	130.784	425670	7
2022-04-29 00:00:00	130.782	130.821	129.314	129.824	307550	7
2022-05-01 00:00:00	129.723	130.298	129.723	129.998	20720	61
2022-05-02 00:00:00	129.997	130.476	129.61	130.101	248957	6
2022-05-03 00:00:00	130.101	130.288	129.698	130.123	184429	8
2022-05-04 00:00:00	130.123	130.379	128.619	129.231	221440	8
2022-05-05 00:00:00	129.234	130.557	128.751	130.32	295333	8
2022-05-06 00:00:00	130.321	130.807	130.142	130.502	302787	8
2022-05-08 00:00:00	130.494	130.787	130.45	130.737	14409	91
2022-05-09 00:00:00	130.737	131.345	130.111	130.379	255832	7
2022-05-10 00:00:00	130.376	130.551	129.793	130.366	298945	7
2022-05-11 00:00:00	130.366	130.811	129.444	129.844	299528	7
2022-05-12 00:00:00	129.844	129.907	127.517	128.602	394931	7
2022-05-13 00:00:00	128.602	129.452	128.345	129.182	281075	7
2022-05-15 00:00:00	129.19	129.499	129.181	129.407	17660	220
2022-05-16 00:00:00	129.407	129.639	128.698	128.948	222115	8
2022-05-17 00:00:00	128.948	129.78	128.826	129.422	214687	6
2022-05-18 00:00:00	129.422	129.461	127.907	127.928	240826	6
2022-05-19 00:00:00	127.929	128.942	127.024	127.849	334681	8
2022-05-20 00:00:00	127.851	128.297	127.527	127.772	240893	6
2022-05-22 00:00:00	127.891	128.057	127.769	127.89	8610	70
2022-05-23 00:00:00	127.89	127.954	127.15	127.817	216791	7
2022-05-24 00:00:00	127.816	128.083	126.359	126.734	230530	7
2022-05-25 00:00:00	126.732	127.494	126.651	127.15	240320	8
2022-05-26 00:00:00	127.15	127.58	126.55	127.103	207354	7
2022-05-27 00:00:00	127.103	127.255	126.676	127.087	156314	7
2022-05-29 00:00:00	127	127.343	127	127.271	7172	123
2022-05-30 00:00:00	127.268	127.874	126.858	127.779	138204	8
2022-05-31 00:00:00	127.779	128.888	127.634	128.737	257758	8
2022-06-01 00:00:00	128.737	130.238	128.734	130.124	252417	6
2022-06-02 00:00:00	130.125	130.218	129.51	129.936	152898	7
2022-06-03 00:00:00	129.934	130.98	129.682	130.781	159322	7
2022-06-05 00:00:00	130.892	130.996	130.705	130.72	12843	71
2022-06-06 00:00:00	130.72	132.301	130.429	132.173	171926	9
2022-06-07 00:00:00	132.173	132.997	132.09	132.821	224817	9
2022-06-08 00:00:00	132.82	134.53	132.717	134.456	241740	7
2022-06-09 00:00:00	134.454	134.555	133.182	134.39	261850	7
2022-06-10 00:00:00	134.391	134.48	133.362	134.384	227002	7
2022-06-12 00:00:00	134.298	134.85	134.296	134.787	32184	100
2022-06-13 00:00:00	134.786	135.196	133.59	134.236	391393	9
2022-06-14 00:00:00	134.235	135.586	133.869	135.274	352045	8
2022-06-15 00:00:00	135.274	135.304	133.506	134.046	348737	7
2022-06-16 00:00:00	134.045	134.675	131.492	132.415	369306	11
2022-06-17 00:00:00	132.414	135.421	132.174	134.878	359863	9
2022-06-19 00:00:00	134.907	135.381	134.902	135.297	21142	87
2022-06-20 00:00:00	135.297	135.44	134.531	135.097	232886	8
2022-06-21 00:00:00	135.102	136.708	134.92	136.314	256793	8
2022-06-22 00:00:00	136.313	136.625	135.68	135.989	286379	9
2022-06-23 00:00:00	135.99	136.197	134.263	134.818	331212	8
2022-06-24 00:00:00	134.817	135.398	134.348	135.162	304825	9
2022-06-26 00:00:00	134.974	135.216	134.963	135.055	12553	196
2022-06-27 00:00:00	135.055	135.55	134.518	135.437	271833	9
2022-06-28 00:00:00	135.435	136.382	135.108	136.043	252225	8
2022-06-29 00:00:00	136.043	137.002	135.772	136.621	285533	8
2022-06-30 00:00:00	136.62	136.806	135.55	135.797	257898	8
2022-07-01 00:00:00	135.796	135.985	134.74	135.214	316452	8
2022-07-03 00:00:00	135.288	135.314	134.989	135.001	15904	77
2022-07-04 00:00:00	134.999	135.973	134.78	135.863	196113	8
2022-07-05 00:00:00	135.862	136.359	135.421	135.538	277677	9
2022-07-06 00:00:00	135.54	136.128	134.949	135.951	324226	8
2022-07-07 00:00:00	135.95	136.219	135.548	135.918	231951	8
2022-07-08 00:00:00	135.918	136.565	135.327	136.02	275396	7
2022-07-10 00:00:00	135.953	136.354	135.871	136.294	7599	92
2022-07-11 00:00:00	136.294	137.752	136.225	137.413	179377	10
2022-07-12 00:00:00	137.412	137.532	136.47	136.732	192335	7
2022-07-13 00:00:00	136.734	137.867	136.69	137.63	218169	8
2022-07-14 00:00:00	137.629	139.387	137.588	138.975	344274	7
2022-07-15 00:00:00	138.973	139.087	138.385	138.453	225018	7
2022-07-17 00:00:00	138.499	138.568	138.274	138.294	8128	137
2022-07-18 00:00:00	138.293	138.455	137.889	138.256	197291	7
2022-07-19 00:00:00	138.256	138.391	137.38	138.186	236107	8
2022-07-20 00:00:00	138.184	138.471	137.899	138.416	203762	7
2022-07-21 00:00:00	138.417	138.875	137.02	137.078	327766	8
2022-07-22 00:00:00	137.078	137.953	135.565	135.999	289519	9
2022-07-24 00:00:00	136.119	136.416	136.03	136.34	12201	95
2022-07-25 00:00:00	136.341	136.788	135.887	136.408	211882	8
2022-07-26 00:00:00	136.409	136.988	136.276	136.961	187830	9
2022-07-27 00:00:00	136.959	137.462	136.078	136.113	239542	9
2022-07-28 00:00:00	136.115	136.417	134.199	134.401	329311	9
2022-07-29 00:00:00	134.399	134.674	132.503	133.209	351053	8
2022-07-31 00:00:00	133.199	133.562	133.194	133.368	14117	156
2022-08-01 00:00:00	133.367	133.409	131.372	131.4	423519	10
2022-08-02 00:00:00	131.402	133.601	130.392	133.34	572112	10
2022-08-03 00:00:00	133.341	134.546	132.281	133.926	489434	10
2022-08-04 00:00:00	133.925	134.422	132.518	132.617	544038	10
2022-08-05 00:00:00	132.617	135.499	132.565	134.953	477302	9
2022-08-07 00:00:00	135.015	135.308	134.892	135.059	29404	139
2022-08-08 00:00:00	135.059	135.58	134.353	134.835	359393	10
2022-08-09 00:00:00	134.834	135.199	134.664	135.192	280192	10
2022-08-10 00:00:00	135.206	135.3	132.025	132.81	419095	9
2022-08-11 00:00:00	132.809	133.308	131.731	133.005	466135	9
2022-08-12 00:00:00	133.007	133.892	132.898	133.388	383054	10
2022-08-14 00:00:00	133.319	133.594	133.216	133.313	21293	181
2022-08-15 00:00:00	133.313	133.538	132.552	133.132	370569	10
2022-08-16 00:00:00	133.132	134.682	132.948	134.28	358713	9
2022-08-17 00:00:00	134.279	135.497	133.903	134.953	425689	10
2022-08-18 00:00:00	134.954	135.9	134.646	135.803	370183	9
2022-08-19 00:00:00	135.804	137.228	135.803	136.878	334820	9
2022-08-21 00:00:00	136.809	137.076	136.809	137.021	26933	132
2022-08-22 00:00:00	137.02	137.647	136.697	137.575	330288	10
2022-08-23 00:00:00	137.577	137.705	135.804	136.739	405057	9
2022-08-24 00:00:00	136.739	137.241	136.171	137.094	380410	10
2022-08-25 00:00:00	137.096	137.196	136.317	136.56	380028	9
2022-08-26 00:00:00	136.562	137.755	136.193	137.752	367957	10
2022-08-28 00:00:00	137.641	138.208	137.558	138.161	23913	56
2022-08-29 00:00:00	138.16	138.999	138.083	138.641	419419	9
2022-08-30 00:00:00	138.643	139.076	138.05	138.758	465370	9
2022-08-31 00:00:00	138.758	139.444	138.268	139.329	427400	10
2022-09-01 00:00:00	139.33	140.27	139.061	140.084	464078	9
2022-09-02 00:00:00	140.084	140.798	139.866	140.144	381421	10
2022-09-04 00:00:00	140.099	140.55	140.089	140.537	16902	109
2022-09-05 00:00:00	140.536	140.659	140.115	140.429	279427	10
2022-09-06 00:00:00	140.431	143.589	140.245	143.158	472152	10
2022-09-07 00:00:00	143.158	144.989	142.926	144.088	587032	11
2022-09-08 00:00:00	144.09	144.555	143.314	143.874	421827	9
2022-09-09 00:00:00	143.872	143.957	141.499	142.564	660626	9
2022-09-11 00:00:00	142.087	142.755	142.085	142.561	20827	52
2022-09-12 00:00:00	142.561	143.493	142.158	142.58	600562	11
2022-09-13 00:00:00	142.579	144.955	141.607	144.453	669603	12
2022-09-14 00:00:00	144.452	144.849	142.55	142.917	600560	10
2022-09-15 00:00:00	142.919	143.799	142.904	143.337	477873	9
2022-09-16 00:00:00	143.333	143.689	142.825	142.873	350882	10
2022-09-18 00:00:00	142.876	143.121	142.639	142.754	19054	89
2022-09-19 00:00:00	142.755	143.643	142.679	143.178	307027	10
2022-09-20 00:00:00	143.178	143.92	142.93	143.58	360761	10
2022-09-21 00:00:00	143.581	144.7	143.34	144.24	527735	10
2022-09-22 00:00:00	144.24	145.901	140.346	142.268	685713	10
2022-09-23 00:00:00	142.267	143.457	141.759	143.296	601826	11
2022-09-25 00:00:00	143.703	143.703	143.184	143.52	28483	44
2022-09-26 00:00:00	143.518	144.784	143.417	144.465	607971	11
2022-09-27 00:00:00	144.472	144.902	144.055	144.705	547373	10
2022-09-28 00:00:00	144.704	144.848	143.906	144.41	742210	11
2022-09-29 00:00:00	144.412	144.81	144.201	144.419	701478	11
2022-09-30 00:00:00	144.419	144.808	144.2	144.698	623677	11
2022-10-02 00:00:00	144.613	144.886	144.613	144.801	32296	164
2022-10-03 00:00:00	144.805	145.318	144.152	144.522	457444	12
2022-10-04 00:00:00	144.522	144.931	143.769	143.852	505979	10
2022-10-05 00:00:00	143.852	144.843	143.521	144.436	440471	10
2022-10-06 00:00:00	144.433	145.14	144.381	145.042	376895	9
2022-10-07 00:00:00	145.044	145.439	144.55	145.218	421917	10
2022-10-09 00:00:00	145.309	145.487	145.286	145.461	22746	67
2022-10-10 00:00:00	145.461	145.801	145.232	145.668	333463	9
2022-10-11 00:00:00	145.668	145.947	145.424	145.888	432778	10
2022-10-12 00:00:00	145.887	146.968	145.813	146.773	614935	9
2022-10-13 00:00:00	146.774	147.672	146.443	147.306	562530	8
2022-10-14 00:00:00	147.308	148.86	147.086	148.725	629918	9
2022-10-16 00:00:00	148.544	148.716	148.413	148.635	47128	66
2022-10-17 00:00:00	148.635	149.089	148.425	148.971	579908	8
2022-10-18 00:00:00	148.97	149.387	148.135	149.211	363358	8
2022-10-19 00:00:00	149.211	149.904	149.098	149.825	438530	8
2022-10-20 00:00:00	149.824	150.285	149.551	150.172	621791	8
2022-10-21 00:00:00	150.172	151.941	146.182	147.569	664007	9
2022-10-23 00:00:00	147.63	149.705	145.394	147.615	48680	183
2022-10-24 00:00:00	147.615	149.456	147.361	148.887	655483	43
2022-10-25 00:00:00	148.884	149.058	147.512	147.978	537827	8
2022-10-26 00:00:00	147.977	148.41	146.078	146.084	633420	9
2022-10-27 00:00:00	146.082	146.936	145.105	146.277	598153	10
2022-10-28 00:00:00	146.281	147.86	145.972	147.464	574597	8
2022-10-30 00:00:00	147.752	147.833	147.471	147.812	26624	85
2022-10-31 00:00:00	147.813	148.848	147.731	148.733	391772	10
2022-11-01 00:00:00	148.733	148.822	146.986	147.911	702794	8
2022-11-02 00:00:00	147.913	147.998	145.667	147.889	740470	10
2022-11-03 00:00:00	147.888	148.449	147.108	148.388	619435	10
2022-11-04 00:00:00	148.376	148.402	146.553	146.625	761917	9
2022-11-06 00:00:00	147.173	147.173	146.683	146.841	27578	67
2022-11-07 00:00:00	146.843	147.568	146.081	146.624	714448	9
2022-11-08 00:00:00	146.624	146.932	145.198	145.292	731883	10
2022-11-09 00:00:00	145.292	146.793	145.167	146.199	796820	11
2022-11-10 00:00:00	146.198	146.588	140.202	141.734	788796	9
2022-11-11 00:00:00	141.736	142.479	138.46	138.762	706418	12
2022-11-13 00:00:00	139.099	139.907	139.024	139.607	19334	78
2022-11-14 00:00:00	139.609	140.793	138.794	140.093	585527	12
2022-11-15 00:00:00	140.092	140.624	137.671	138.96	1086210	10
2022-11-16 00:00:00	138.955	140.288	138.862	139.324	970476	11
2022-11-17 00:00:00	139.326	140.736	138.874	140.42	819981	10
2022-11-18 00:00:00	140.422	140.498	139.631	140.341	742463	10
2022-11-20 00:00:00	140.267	140.405	140.157	140.26	26114	119
2022-11-21 00:00:00	140.261	142.251	140.189	142.089	561885	12
2022-11-22 00:00:00	142.087	142.24	141.082	141.159	689585	9
2022-11-23 00:00:00	141.159	141.61	139.162	139.246	721358	8
2022-11-24 00:00:00	139.242	139.491	138.049	138.602	655277	9
