timestamp,LINAUSDT-GTCUSDT,LITUSDT-TLMUSDT,ONEUSDT-DENTUSDT,QTUMUSDT-STEEMUSDT,ICXUSDT-NKNUSDT,FLOWUSDT-OXTUSDT,AXSUSDT-DODOXUSDT,OGNUSDT-LUNA2USDT,KAVAUSDT-SKLUSDT,BCHUSDT-JTOUSDT,SNXUSDT-HFTUSDT,EOSUSDT-ZILUSDT
2024-09-07,-5.072699004000757,3.98336505044606,2.7155974067375928,2.6026896854443837,0.6395702974099091,2.0622030674179563,3.7308777809660505,-1.4226620052907657,2.255513478519748,5.041269589228634,2.250144396949425,3.5894366304273335
2024-09-08,-5.108905515529058,4.0356391362563215,2.7117065123053203,2.612157173654408,0.6309934394421179,2.038163819279346,3.733707925986687,-1.4300656941773797,2.2610118149959053,5.014478231278749,2.23170993614718,3.620442292560708
2024-09-09,-5.0576238035321746,4.075284463268929,2.725262329983332,2.611390398282386,0.6383940595212461,2.0482449437966026,3.730153046977404,-1.4479203420071958,2.2522743050759857,5.053356912176689,2.2390431765302963,3.6142500299944027
2024-09-10,-5.045903432933714,4.0777115096872,2.699553973273125,2.599055114239093,0.62206662564251,2.0230227728440218,3.7378001475666114,-1.552632518684661,2.268153894601953,5.103430947325012,2.2601620999293797,3.601595448987395
2024-09-11,-5.085722099070085,4.055766151101307,2.7111116511207003,2.58059313801122,0.6008066186986412,2.053409702961889,3.7526884045203976,-1.542712813397451,2.2598186148356567,5.17757754416671,2.2617748115731353,3.613957149667656
2024-09-12,-5.061928588483807,4.066561046594908,2.726538122644823,2.5792658256292977,0.6122054688276584,2.0449189164825303,3.7731103200042426,-1.592381510805946,2.2425763209297407,5.115515069404699,2.2297611854675097,3.6129518522076003
2024-09-13,-5.062093591371731,4.055940583085816,2.710902107700078,2.5910755729272013,0.6240229050205057,2.022987211156489,3.7751100807129836,-1.545072536479197,2.251417553133824,5.089362881235557,2.26597758725641,3.6006147374701496
2024-09-14,-5.0652394281311075,4.114360910985223,2.7566034265192014,2.599744807108209,0.6182777408338809,2.035690032006708,3.7843563144753603,-1.5439517657563586,2.236058104309248,5.091864264225942,2.2706256206490876,3.5917454547269143
2024-09-15,-5.091303197163711,4.082577995018464,2.705902895145062,2.5938525966515207,0.5902290635476959,2.0402208285265546,3.7936041415598556,-1.4931194182437926,2.241318541476046,5.093834671315137,2.2872343132164,3.590361421761645
2024-09-16,-5.117675071273801,4.086456969503792,2.7204178499108718,2.6176205618212123,0.6461570560078309,2.05139741545797,3.8177765962333776,-1.4835346294496135,2.265007937076503,5.103936708727498,2.271941612458447,3.584538566380288
