ts,middle_bid_price,largest_bid_price,largest_bid_size,largest_bid_size_price,largest_bid_size_value,top_5_bid_size_sum,middle_ask_price,largest_ask_price,largest_ask_size,largest_ask_size_price,largest_ask_size_value,top_5_ask_size_sum,ts_diff
1738041180000,3212.739427211843,3215.11,9.34,3210.73,124.72,293.21999999999997,3217.2696907950058,3221.18,0.0,3217.71,78.07,129.01,1.0
1738041185000,3213.816966379984,3215.25,35.63,3212.61,78.88,177.13,3216.9779606445713,3221.12,5.54,3217.79,77.75,176.79,1.0
1738041190000,3212.5938880661483,3214.25,0.98,3212.5,95.16,149.78,3217.8932173698495,3221.2,0.01,3217.66,83.97,121.19,1.0
1738041195000,3211.2256401231853,3214.57,0.0,3211.54,335.18,851.17,3216.615015355321,3220.52,0.0,3216.7,85.28,341.32,7.0
1738041200000,3209.798930235278,3213.71,10.47,3208.17,281.02,436.04999999999995,3215.0537766327,3219.95,0.0,3214.01,53.86,134.01,1.0
1738041205000,3212.4101307392993,3213.82,39.7,3211.27,83.36,184.42,3215.49141795046,3219.82,0.0,3216.42,85.29,174.39000000000001,1.0
1738041210000,3211.084361294119,3213.03,0.12,3210.38,88.65,274.34000000000003,3214.7753780397934,3219.26,0.0,3215.62,77.9,299.27,3.0
1738041215000,3209.529698169753,3210.68,2.37,3209.77,19.88,73.09,3214.6002745142987,3215.04,83.51,3215.04,83.51,146.03,1.0
1738041220000,3211.125159256801,3212.99,26.18,3209.9,26.6,82.67,3214.732434077079,3219.1,0.0,3214.27,17.26,24.630000000000003,1.0
1738041225000,3211.045379171159,3212.8,0.65,3210.27,77.81,209.46,3214.9113565469715,3219.22,0.0,3215.45,77.81,173.24,1.0
1738041230000,3210.554335101345,3211.99,13.07,3210.13,97.97,174.14,3215.07968484795,3219.03,0.0,3215.3,81.94,160.21,1.0
1738041235000,3210.3912059543995,3212.41,15.78,3209.97,77.85,144.29999999999998,3214.5441848311025,3215.17,29.2,3215.12,83.47,169.05,1.0
1738041240000,3211.0260964414165,3212.61,5.3,3210.16,77.81,157.62,3214.5904969897774,3218.74,0.0,3215.31,77.81,182.35,1.0
1738041245000,3211.2157004662004,3213.16,3.57,3210.86,84.67,157.82,3215.5201167581,3219.28,0.0,3216.0,124.2,350.51,2.0
1738041250000,3211.529899778924,3212.97,9.33,3210.66,79.41,172.19,3215.2525219268286,3219.21,0.0,3215.81,77.81,199.63,1.0
1738041255000,3211.5603392814905,3213.34,1.91,3210.9,88.47,161.95,3214.6391488504332,3219.33,0.0,3216.05,80.76,195.51,1.0
1738041260000,3211.6580401698243,3213.45,13.07,3211.36,138.99,225.73000000000002,3215.6304437681365,3216.53,77.78,3216.53,77.78,166.09,1.0
1738041265000,3212.6544931194044,3213.7,0.02,3212.79,42.84,114.11,3215.473855802469,3219.8,0.03,3214.41,22.09,73.22,1.0
1738041270000,3213.086342592593,3214.09,49.47,3214.09,49.47,116.7,3216.260240725666,3220.05,11.31,3215.5,24.6,73.4,1.0
1738041275000,3212.0720679219903,3213.9,27.95,3211.27,77.78,160.02,3215.6058262481365,3219.63,0.33,3216.43,78.1,172.34,1.0
1738041280000,3212.041037108482,3214.08,18.09,3211.47,77.79,141.5,3215.443598065862,3219.98,0.33,3216.64,77.78,160.91,2.0
1738041285000,3211.9334811549097,3213.21,14.48,3211.36,29.17,86.35,3220.0550119331742,3220.1,1.26,3220.05,11.31,12.57,1.0
1738041290000,3210.578621538461,3213.22,0.03,3209.72,11.23,16.21,3216.9621851890156,3220.03,0.33,3217.19,334.54,385.17,1.0
1738041295000,3212.4926397502245,3214.08,46.57,3211.46,91.43,189.51000000000002,3215.9966668872644,3220.05,3.81,3216.62,155.03,230.39000000000001,1.0
1738041300000,3212.619417884894,3213.77,9.33,3212.89,21.22,61.47,3217.401522404175,3220.11,0.0,3216.72,77.78,186.03,1.0
1738041305000,3210.167498446649,3212.68,13.08,3208.71,203.64,399.84999999999997,3216.6575091033387,3219.24,5.59,3217.45,328.58,524.47,1.0
1738041310000,3211.2742021940485,3212.99,25.71,3210.39,85.3,184.45,3214.774542943727,3219.21,0.0,3215.54,89.23,168.56,2.0
1738041315000,3211.819133969449,3213.98,26.53,3211.27,77.78,245.9,3216.7046782164575,3220.08,116.42,3220.08,116.42,284.33000000000004,2.0
1738041320000,3211.8040144359984,3213.42,0.03,3210.89,77.79,137.94,3215.4635618341827,3219.77,8.89,3216.04,82.91,196.03,1.0
1738041325000,3210.8438710224145,3212.86,0.59,3209.13,84.14,156.92,3215.365281172144,3219.61,0.0,3216.1,77.79,146.27,1.0
1738041330000,3213.539293474013,3215.15,10.0,3214.33,21.21,76.92,3217.6160997547017,3221.32,3.49,3219.95,31.12,97.73,1.0
1738041335000,3212.9966150914065,3214.78,73.69,3212.13,77.77,243.51,3217.741371404843,3220.59,1.02,3219.04,148.53,304.05,1.0
1738041340000,3212.685359590061,3214.98,12.46,3212.27,131.34,167.67000000000002,3216.43646862854,3220.89,0.0,3216.33,18.43,36.019999999999996,1.0
1738041345000,3213.7301477477477,3215.57,26.85,3212.96,116.78,229.0,3217.457007707338,3221.58,0.0,3218.11,83.99,149.07,1.0
1738041350000,3214.1692649387614,3215.99,37.72,3213.45,77.73,196.06,3218.336167952636,3221.98,7.27,3218.6,77.74,259.03,1.0
1738041355000,3213.3365926451156,3216.14,0.32,3210.12,118.72,300.44,3217.647079029546,3221.94,0.0,3218.43,77.73,198.33,2.0
1738041360000,3213.576790900375,3215.85,0.0,3213.03,86.91,208.67,3217.144038844108,3221.68,0.0,3218.24,77.73,245.0,2.0
1738041365000,3213.7383130625153,3215.37,11.76,3213.1,21.76,60.160000000000004,3216.7413102467317,3217.97,0.0,3216.98,35.33,111.39,1.0
1738041370000,3212.76925625711,3214.5,0.02,3212.45,101.22,166.79,3216.9512631545276,3220.92,0.0,3217.61,77.76,235.4,1.0
1738041375000,3214.151875310729,3215.86,2.01,3212.87,77.74,151.60999999999999,3217.609686671668,3221.58,2.67,3218.13,99.66,237.81,2.0
1738041380000,3214.159250923749,3215.79,62.24,3215.79,62.24,119.51,3217.3161006289306,3221.62,0.0,3216.66,9.32,15.8,1.0
1738041385000,3214.0463285268897,3216.16,0.01,3213.79,77.72,194.43,3218.422418144196,3222.15,0.0,3218.97,77.72,163.37,1.0
1738041390000,3215.7211854050884,3216.76,74.19,3216.76,74.19,153.54,3219.0565515250323,3221.48,0.91,3219.21,117.73,225.87,1.0
1738041395000,3213.8498219682037,3216.76,34.15,3210.61,86.99,236.92999999999998,3218.9489232365145,3221.18,4.86,3219.16,90.7,214.1,2.0
1738041400000,3214.360924529683,3216.5,16.16,3214.46,86.85,132.7,3219.2050445726272,3222.53,0.0,3219.62,80.83,137.10999999999999,1.0
1738041405000,3214.937673044855,3216.62,0.07,3214.16,96.08,193.18,3218.44499977519,3222.53,0.0,3219.35,78.26,172.26,1.0
1738041410000,3214.2149820891245,3215.48,12.29,3213.53,83.5,175.71,3217.4828535953357,3222.05,0.02,3216.4,77.7,153.59,1.0
1738041415000,3213.5108478313596,3215.41,2.13,3212.79,89.63,194.95,3217.183559495478,3220.07,10.87,3217.94,78.53,186.34,2.0
1738041420000,3214.523141276042,3215.79,25.6,3215.79,25.6,80.43,3217.7956480264083,3221.59,0.06,3218.33,94.1,180.67,1.0
1738041425000,3213.230930099668,3215.56,0.01,3212.56,331.84,543.37,3217.218651148569,3220.91,1.58,3218.09,78.08,190.09,1.0
1738041430000,3213.3530670962846,3215.47,0.0,3210.85,41.43,170.35,3217.0333019387317,3221.22,0.0,3219.79,64.55,149.28,2.0
1738041435000,3211.0641169701485,3212.8,21.39,3210.13,101.28,279.72,3213.5802674486804,3215.29,0.33,3212.81,28.23,95.11,2.0
1738041440000,3210.1926988796126,3212.8,15.34,3210.79,69.09,176.05,3214.50242167772,3219.22,0.01,3214.27,83.86,322.88,1.0
1738041445000,3209.181426931026,3210.73,11.72,3208.7,77.85,126.05,3214.7072091475475,3217.71,123.7,3217.71,123.7,358.7,1.0
1738041450000,3208.8089097648513,3210.21,0.62,3209.12,107.09,312.18,3212.2369702500455,3217.03,0.0,3212.99,77.87,268.28000000000003,1.0
1738041455000,3207.6507937956208,3208.55,23.99,3208.29,50.25,122.13,3211.5303720716583,3212.21,8.86,3211.78,75.65,143.47,2.0
1738041460000,3209.0333241105313,3210.53,24.54,3207.93,86.9,229.12,3211.923155734087,3217.11,0.0,3213.09,84.67,155.88,2.0
1738041465000,3207.690516311013,3208.89,13.15,3208.0,85.32,144.34,3212.6391804356267,3217.03,0.01,3212.18,62.1,229.43,1.0
1738041470000,3207.5410893658345,3210.69,3.09,3206.69,329.26,488.26,3212.7368179975683,3217.25,0.61,3212.11,80.06,255.84,1.0
1738041475000,3208.186336328003,3209.93,44.57,3207.65,86.42,200.47,3212.8972324194547,3216.42,0.06,3212.81,121.77,206.66,1.0
1738041480000,3207.799786128323,3209.96,2.83,3207.33,93.92,162.27,3211.794329487319,3216.22,1.45,3212.47,81.73,254.11,2.0
1738041485000,3207.4920988608487,3209.91,20.11,3207.17,141.13,237.93,3212.11207653384,3216.24,3.87,3212.32,105.36,150.29,2.0
1738041490000,3206.0892788361825,3208.73,0.0,3205.94,77.99,177.91,3210.477248093875,3215.17,0.0,3213.57,115.84,451.61,1.0
1738041495000,3206.2900712915243,3207.93,36.35,3205.54,143.81,319.47,3209.8885774086525,3214.44,0.0,3210.7,101.42,236.91,2.0
1738041500000,3206.266701124233,3208.19,23.83,3203.97,115.52,424.46,3209.973919068215,3214.6,5.67,3210.11,81.71,348.93,2.0
1738041505000,3206.824295938678,3208.66,33.27,3206.08,81.24,158.42,3211.503000261148,3214.38,0.16,3213.31,113.27,260.64,1.0
1738041510000,3205.695986939379,3208.0,10.97,3203.7,27.03,70.26,3212.435486522025,3214.43,0.0,3212.85,26.26,30.41,1.0
1738041515000,3205.9228208482164,3207.36,0.64,3205.53,77.94,142.04,3209.413435922724,3214.09,0.33,3208.3,84.19,243.44,1.0
1738041520000,3207.4381907500597,3208.19,43.92,3208.19,43.92,81.0,3210.959084689786,3214.37,5.26,3210.82,81.76,140.99,0.0
1738041525000,3205.939286463089,3207.3,65.56,3204.97,77.94,231.01,3209.4784506797296,3213.65,0.01,3210.13,85.54,205.53,1.0
1738041530000,3205.5354216531737,3208.08,0.0,3205.27,85.43,308.23,3209.2106177280575,3214.3,0.0,3208.06,127.98,343.23,2.0
1738041535000,3207.01512427675,3207.98,28.83,3207.04,35.12,110.21,3209.915875685558,3214.21,3.32,3209.5,126.45,278.45,1.0
1738041540000,3206.4619059392035,3207.98,56.59,3205.53,77.95,216.77,3209.608000367279,3214.21,3.32,3210.68,78.25,232.14,2.0
1738041545000,3207.0545816726585,3208.78,137.3,3208.78,137.3,399.46000000000004,3210.5826606115816,3215.01,0.0,3210.41,94.77,356.93,1.0
1738041550000,3207.504259598822,3208.85,80.79,3206.25,87.6,262.35,3210.1476355282102,3215.17,0.0,3211.41,101.8,311.44,1.0
1738041555000,3206.1978314354965,3208.92,31.64,3205.54,111.7,199.88,3211.021445333961,3215.14,3.15,3211.45,91.02,191.66,1.0
1738041560000,3207.350602404626,3208.49,14.71,3206.77,78.03,174.86,3210.400907586558,3215.48,0.0,3209.82,44.25,123.55,1.0
1738041565000,3207.3379173305007,3208.46,16.43,3206.63,77.9,150.96,3210.989864032169,3215.54,0.0,3211.78,77.89,242.08,1.0
1738041570000,3206.5760205172046,3209.41,12.98,3206.73,77.9,154.93,3213.088552112497,3215.19,128.53,3215.19,128.53,273.03,1.0
1738041575000,3207.748257653585,3209.41,15.78,3209.41,15.78,45.43,3211.4810312525906,3212.8,26.99,3211.16,64.95,117.38,1.0
1738041580000,3206.947767013122,3209.06,12.99,3206.23,104.08,192.25,3210.5109393829684,3215.22,0.01,3211.43,77.94,286.26,1.0
1738041585000,3206.6553391644525,3208.2,48.63,3205.7,86.2,223.97,3210.4596965326978,3214.38,0.08,3210.85,83.56,138.43,2.0
1738041590000,3206.2924118113356,3207.84,3.92,3205.66,84.51,222.59,3209.805799095423,3212.31,10.84,3210.81,77.92,171.98,1.0
1738041595000,3206.566511503996,3207.56,0.0,3206.28,78.31,180.09,3210.8710616678345,3214.89,0.02,3211.43,77.95,131.39000000000001,1.0
1738041600000,3207.00683165273,3208.89,66.57,3206.3,83.4,216.19,3210.793625887411,3215.02,0.0,3211.71,89.21,268.46,2.0
1738041605000,3206.6771298207,3208.04,9.35,3207.08,46.82,128.9,3210.119432219505,3212.1,0.02,3210.79,78.11,187.91,1.0
1738041610000,3206.7207181521703,3208.78,53.51,3206.25,87.76,209.82,3210.3440475154466,3215.06,0.0,3211.39,77.92,191.94,2.0
1738041615000,3206.854085185091,3209.26,43.63,3206.76,90.13,251.16,3210.9890173314993,3215.36,0.33,3211.91,77.9,152.26,1.0
1738041620000,3208.9403444945265,3209.81,107.91,3209.81,107.91,206.35,3211.7981318826414,3216.14,1.98,3212.49,95.06,191.95000000000002,1.0
1738041625000,3207.9602740434334,3210.29,11.94,3207.4,78.03,197.31,3212.0162139487666,3216.27,0.0,3212.64,77.88,254.21,1.0
1738041630000,3208.0147395810554,3210.14,0.07,3207.65,84.95,168.34,3211.9925030866207,3213.68,26.86,3212.82,83.42,214.86,1.0
1738041635000,3208.2766640917466,3209.34,11.68,3207.98,88.52,145.75,3213.210248916073,3216.85,0.01,3213.13,88.01,223.32000000000002,1.0
1738041640000,3208.33396631016,3210.49,0.01,3207.96,83.49,142.76,3212.824246021998,3216.83,0.0,3215.54,94.87,294.7,1.0
1738041645000,3209.1933816102905,3210.78,15.24,3209.19,24.49,74.31,3212.554151203143,3216.66,0.0,3213.25,93.32,243.72,0.0
1738041650000,3208.994380249497,3210.69,14.49,3208.0,116.97,247.94,3212.355253838461,3216.51,5.26,3213.17,79.25,211.89,1.0
1738041655000,3207.3125622515504,3209.38,13.91,3206.24,115.46,265.63,3213.8916333004677,3216.85,0.01,3215.62,84.1,222.32,1.0
1738041660000,3208.8792835185623,3209.66,6.51,3208.63,41.44,95.66,3213.607638749372,3216.61,0.0,3215.27,123.8,224.38,1.0
1738041665000,3208.7975551677678,3210.23,0.01,3207.77,77.89,255.63,3211.7720269761608,3213.93,0.99,3212.97,82.0,270.99,1.0
1738041670000,3207.845898873843,3209.33,0.01,3207.57,81.0,191.36,3212.144967863512,3216.11,0.32,3212.73,78.21,171.92,1.0
1738041675000,3207.8332782443786,3209.28,8.68,3207.27,77.88,150.28,3211.7264680232556,3214.54,0.03,3209.76,14.39,35.4,1.0
1738041680000,3207.1225912266,3209.06,26.9,3206.56,103.38,242.32,3211.050322344858,3215.21,0.0,3211.71,81.83,185.63,1.0
1738041685000,3207.0944181685595,3208.79,46.51,3206.31,85.41,241.32,3211.0236792858987,3214.98,0.0,3211.46,77.92,196.59,1.0
1738041690000,3207.2291551928674,3208.72,80.18,3206.38,93.62,227.35000000000002,3210.8782316283086,3215.04,0.0,3212.97,40.79,102.88,1.0
1738041695000,3206.98421274078,3208.28,6.97,3207.04,57.69,128.34,3211.689376187107,3215.49,0.0,3212.13,83.18,181.88,1.0
1738041700000,3208.8608822575416,3209.57,7.89,3208.73,13.1,30.34,3211.77592181522,3215.54,10.9,3211.45,64.72,197.87,1.0
1738041705000,3207.3679239362805,3209.57,42.97,3207.07,77.89,202.21,3211.271387527233,3215.56,0.0,3212.24,81.0,193.46,2.0
1738041710000,3207.7075426675456,3209.67,70.1,3207.14,88.9,281.33,3211.4034882573224,3214.21,2.43,3212.28,89.31,219.97,2.0
1738041715000,3207.936383693653,3209.89,13.14,3207.43,81.9,129.9,3212.8190872233795,3214.48,68.98,3214.48,68.98,169.19,1.0
1738041720000,3209.1437734094834,3210.19,66.91,3210.19,66.91,125.81,3212.30440958187,3216.22,0.0,3212.9,77.87,237.04000000000002,1.0
1738041725000,3208.2781408313695,3209.81,0.13,3207.98,96.2,194.10000000000002,3212.5348827956473,3215.29,0.01,3213.13,78.81,169.88,1.0
1738041730000,3208.5026574687413,3210.74,0.0,3208.08,77.86,163.77,3212.4695571242573,3216.56,0.0,3213.29,151.62,286.61,1.0
1738041735000,3208.3741054346847,3210.77,58.42,3208.26,83.36,263.35,3213.5132963315864,3216.57,0.0,3215.09,37.32,126.58,2.0
1738041740000,3208.3846125934347,3211.23,0.23,3206.85,121.45,348.19,3213.811525323643,3217.27,0.0,3215.27,52.09,144.26,1.0
1738041745000,3210.1638228280485,3212.16,0.01,3209.64,80.88,168.7,3214.3004695129284,3218.24,0.0,3214.76,87.98,238.48,1.0
1738041750000,3210.64338148364,3212.41,3.13,3210.11,77.83,143.32999999999998,3214.8623804036283,3217.43,0.02,3215.26,89.05,221.95,1.0
1738041755000,3210.887707400895,3212.74,0.01,3210.47,77.81,175.59,3215.655657452854,3218.91,0.02,3215.64,78.17,139.73000000000002,1.0
1738041760000,3209.58,3209.58,29.65,3209.58,29.65,29.65,3216.08,3216.08,0.02,3216.08,0.02,0.02,0.0
1738041765000,3212.223813277282,3212.87,45.33,3212.87,45.33,57.089999999999996,3214.8693819573286,3217.5,0.64,3215.05,38.0,84.64,1.0
1738041770000,3209.9162145030423,3211.96,0.03,3209.8,105.01,166.97,3214.7664750501503,3218.6,1.05,3214.95,77.81,120.73,1.0
1738041775000,3211.0846627865644,3212.43,77.92,3209.94,93.64,214.4,3213.6684108573477,3218.41,0.0,3214.13,17.72,64.43,1.0
1738041780000,3209.963069792264,3212.43,95.84,3209.06,328.75,463.73,3214.871805555555,3218.51,0.0,3215.16,101.67,165.22,1.0
1738041785000,3210.9888924842785,3211.85,10.27,3211.84,25.96,99.21000000000001,3214.483488351571,3215.12,0.01,3214.25,37.58,104.05,1.0
1738041790000,3210.486075641266,3212.43,0.23,3209.93,80.96,156.49,3214.4827524546977,3218.54,0.37,3215.08,83.07,125.05,1.0
1738041795000,3209.1457162783267,3212.43,0.0,3206.36,116.78,369.19,3213.653918651672,3218.42,0.0,3214.51,108.72,428.71,6.0
1738041800000,3209.3715467313473,3211.42,44.51,3208.65,330.29,615.0500000000001,3213.1760605027503,3217.51,0.01,3214.1,78.22,206.81,2.0
1738041805000,3208.898785924576,3211.83,0.0,3209.46,83.46,141.51999999999998,3214.276816683081,3218.33,3.91,3214.61,77.82,172.43,1.0
1738041810000,3210.786580571956,3212.39,95.62,3209.92,130.37,314.07,3215.234397134681,3218.53,1.38,3215.87,336.06,460.53,1.0
1738041815000,3210.348605249225,3212.43,42.56,3209.79,77.82,220.68,3214.371581509546,3218.57,0.0,3214.96,77.82,159.62,1.0
1738041820000,3211.0309986536167,3212.91,56.85,3210.45,77.82,239.17,3215.7211753731344,3218.86,0.01,3215.6,83.4,183.69,1.0
1738041825000,3211.9648795740727,3213.38,26.53,3212.16,44.78,122.37,3215.6284680992208,3219.22,0.0,3215.7,85.3,201.76999999999998,2.0
1738041830000,3210.6979105538744,3212.78,20.51,3210.05,79.24,255.92,3214.8897044585988,3218.69,4.0,3215.2,94.06,336.21,1.0
1738041835000,3210.796868441628,3213.11,17.54,3210.19,88.08,182.46,3214.3753816928165,3218.93,0.0,3215.39,79.41,209.38,1.0
1738041840000,3211.6862971426417,3212.96,14.37,3212.84,103.53,293.6,3215.1198985351007,3218.81,1.39,3215.55,77.82,239.98,1.0
1738041845000,3211.314831053685,3213.2,2.15,3210.91,85.31,145.3,3215.2885585000436,3219.17,0.01,3216.08,77.82,158.04,1.0
1738041850000,3211.9850973231128,3213.97,9.33,3211.41,78.1,155.51,3215.980893652937,3220.06,0.0,3216.6,77.8,173.19,1.0
1738041855000,3211.719869938066,3213.66,9.34,3211.17,81.98,167.9,3215.236862565493,3219.8,0.02,3213.98,83.35,216.07999999999998,1.0
1738041860000,3211.2008755760367,3212.72,0.02,3210.08,21.45,61.27,3216.7480212820956,3218.58,4.44,3217.93,114.99,172.64,1.0
1738041865000,3210.231304276719,3212.58,9.12,3208.76,116.11,286.53000000000003,3214.1727696857834,3218.54,1.28,3215.08,101.23,258.94,1.0
1738041870000,3210.128661707989,3211.73,10.92,3210.4,49.1,123.79,3213.707242909988,3218.54,0.0,3214.01,17.32,40.55,1.0
1738041875000,3210.8232106641103,3213.16,5.04,3207.74,145.27,304.38,3215.305522078799,3219.1,5.28,3215.77,80.95,275.2,2.0
1738041880000,3211.003649180863,3213.28,17.0,3210.67,78.12,198.69,3215.8062232334432,3217.93,114.99,3216.1,328.53,551.93,2.0
1738041885000,3211.282010655548,3212.48,17.87,3210.48,77.81,145.57,3215.4369124460773,3218.94,0.0,3215.64,86.53,120.45,1.0
1738041890000,3211.834164337619,3212.48,17.83,3212.04,23.97,53.04,3215.3567014999644,3219.0,0.0,3215.85,80.3,129.57999999999998,1.0
1738041895000,3212.344311158798,3214.27,84.83,3211.78,113.28,271.08,3216.7119517522087,3218.89,0.34,3216.47,82.66,231.39,2.0
1738041900000,3212.6460450624677,3214.43,53.49,3211.93,83.46,193.41,3216.3414633767848,3220.25,3.16,3217.08,79.46,155.56,1.0
1738041905000,3211.551548925574,3213.54,0.79,3211.59,84.01,181.39000000000001,3216.2734175237597,3219.96,1.15,3218.7,64.18,151.08,1.0
1738041910000,3211.7690387107223,3213.82,1.03,3212.27,26.81,78.96,3215.741859221304,3219.68,0.63,3216.18,111.12,211.09,1.0
1738041915000,3209.3585970537947,3213.53,0.0,3206.88,282.69,746.88,3214.9514684375094,3219.42,0.0,3216.97,328.5,591.45,6.0
1738041920000,3209.3895741461,3212.51,0.0,3208.69,328.45,561.4,3214.0649863210588,3218.57,0.0,3214.88,87.27,346.01,3.0
1738041925000,3211.144826330532,3212.16,0.02,3211.18,25.5,70.44,3213.4639888535035,3218.3,0.0,3213.67,9.79,12.559999999999999,2.0
1738041930000,3210.9860963124815,3212.79,90.29,3212.79,90.29,281.54,3214.7524265052434,3218.89,0.0,3215.57,77.81,233.29000000000002,2.0
1738041935000,3210.9541054101733,3213.1,48.74,3210.57,102.51,244.74,3214.7495504924586,3219.03,0.0,3215.8,83.06,215.18,1.0
1738041940000,3211.2732840400754,3213.24,24.39,3210.68,80.96,170.85999999999999,3214.9054285033044,3219.15,0.0,3215.83,81.05,205.46,1.0
1738041945000,3210.6694202421686,3211.21,0.0,3210.73,77.8,150.5,3213.6788390038587,3213.79,2.1,3213.67,26.41,28.51,1.0
1738041950000,3211.029637933372,3212.79,0.01,3210.82,83.72,165.77,3215.339431418233,3219.27,0.0,3215.98,78.11,161.24,1.0
1738041955000,3211.304287611897,3213.43,40.42,3210.96,77.8,163.54,3216.333265764733,3219.24,0.0,3216.11,77.8,203.06,1.0
1738041960000,3209.4278705523548,3212.7,0.63,3208.85,104.44,141.65,3215.885821162213,3218.1,18.76,3216.1,77.84,128.71,1.0
1738041965000,3210.9281217640964,3212.84,0.0,3210.15,89.44,211.37,3215.040925554791,3218.8,114.96,3218.8,114.96,375.04,1.0
1738041970000,3210.1541306010095,3211.82,0.07,3209.9,27.3,64.71,3214.763985593665,3218.47,9.6,3215.17,100.53,164.8,1.0
1738041975000,3210.1693076300157,3211.82,0.07,3210.04,92.05,184.53,3214.6773676564585,3218.52,0.04,3215.19,88.78,158.6,1.0
1738041980000,3211.4291099254738,3212.99,32.93,3210.47,78.44,160.25,3215.3898563276266,3218.88,0.0,3217.24,87.78,227.74,1.0
1738041985000,3211.0828094506337,3212.99,17.79,3210.45,77.81,186.54,3215.1114401021714,3218.86,0.33,3214.96,81.4,286.82,1.0
1738041990000,3210.6235774662678,3212.28,47.5,3212.28,47.5,148.56,3214.6339756047137,3217.31,0.91,3213.44,22.38,47.07,1.0
1738041995000,3210.344385200785,3211.91,9.34,3209.56,83.75,157.43,3213.6072410233724,3218.18,0.0,3214.71,80.92,171.74,2.0
1738042000000,3208.2316120739697,3211.95,6.66,3207.91,84.74,120.58999999999999,3216.4530818856038,3218.4,7.76,3217.29,102.67,171.53,1.0
1738042005000,3211.089974559266,3212.89,30.42,3210.45,77.82,196.23,3214.8240626036127,3216.99,0.16,3215.73,331.72,541.77,3.0
1738042010000,3211.332044356397,3212.46,5.86,3210.49,77.81,141.05,3214.725180104396,3218.76,7.83,3215.65,79.23,183.25,1.0
1738042015000,3210.9225260887015,3212.28,4.35,3210.36,78.23,151.45000000000002,3215.0488885471764,3218.04,0.47,3215.52,83.17,145.27,2.0
1738042020000,3210.7493739896317,3212.92,3.77,3210.38,83.32,138.89,3214.391553732806,3216.53,0.64,3215.53,84.99,218.53,1.0
1738042025000,3210.2935609117108,3211.92,0.06,3209.59,49.3,194.03,3214.0409780067225,3218.03,0.0,3216.63,115.03,262.85,1.0
1738042030000,3211.0470255293885,3211.69,25.7,3211.69,25.7,88.64999999999999,3213.259006963043,3218.05,0.0,3212.94,19.38,69.48,1.0
1738042035000,3209.795410982592,3212.11,24.57,3209.44,77.85,196.53,3216.3070994494387,3218.05,0.02,3216.76,85.47,140.14,1.0
1738042040000,3210.393049601076,3212.11,40.19,3209.5,77.84,163.39,3213.6797335118026,3218.08,4.01,3213.3,16.78,63.78,1.0
1738042045000,3209.928520346928,3212.11,38.9,3209.69,82.04,227.16,3214.1960148893495,3218.08,0.0,3214.84,100.55,198.79999999999998,1.0
1738042050000,3210.2991851883457,3211.81,0.0,3210.01,79.34,152.89000000000001,3214.394045919684,3216.72,9.63,3215.16,77.82,153.19,1.0
1738042055000,3211.3040688595934,3212.06,9.35,3211.21,19.01,59.84,3214.2037769847307,3216.61,0.08,3214.97,79.26,144.91,1.0
1738042060000,3210.2831161497697,3212.42,0.0,3210.12,78.03,107.22,3215.380779270634,3216.97,37.31,3215.27,77.82,152.88,1.0
1738042065000,3210.607821208831,3212.68,44.32,3210.2,85.88,219.68,3214.6627382060838,3218.64,0.0,3215.36,113.29,184.84,1.0
1738042070000,3211.251415400501,3212.35,0.04,3209.88,13.14,63.5,3214.776134373724,3218.89,0.02,3215.63,77.85,173.2,1.0
1738042075000,3210.6281141100103,3212.46,0.01,3210.43,92.61,137.47,3214.835590405904,3218.98,0.0,3215.58,77.81,140.79,2.0
1738042080000,3211.2526921929984,3213.1,33.86,3210.57,103.75,231.26,3214.8320804920445,3218.99,1.95,3215.79,77.82,188.41,1.0
1738042085000,3211.4067615571116,3213.77,63.41,3211.25,80.96,270.73,3215.532922211064,3219.72,0.0,3216.4,77.81,244.25,1.0
1738042090000,3211.826094334753,3213.13,2.33,3211.32,83.58,133.7,3215.6177744771862,3219.74,5.25,3214.88,26.09,72.51,1.0
1738042095000,3212.0099576413736,3214.09,29.42,3211.5,88.24,297.54,3216.5084338384454,3220.01,1.35,3216.12,328.58,652.74,5.0
1738042100000,3212.0727268257624,3214.45,23.25,3211.74,89.38,184.0,3215.428979591837,3220.34,0.2,3214.46,30.99,88.65,1.0
1738042105000,3212.5269547027724,3214.48,72.59,3212.12,77.77,218.64,3216.6876337351027,3220.38,0.0,3217.28,77.8,189.72,1.0
1738042110000,3210.521367952522,3213.09,19.71,3209.7,89.68,133.99,3217.8173903133898,3220.19,0.0,3219.02,83.95,210.33,1.0
1738042115000,3212.3405482920784,3213.52,1.58,3211.89,85.27,164.01999999999998,3216.2990144708865,3220.27,0.0,3217.04,77.77,135.22,1.0
1738042120000,3212.713951473137,3214.51,46.45,3211.94,84.67,197.04,3216.365971096229,3220.41,0.0,3217.09,77.79,216.3,1.0
1738042125000,3212.652340602862,3214.51,12.96,3212.95,37.94,100.19,3216.101577843906,3220.37,0.0,3215.82,32.85,88.62,3.0
1738042130000,3213.306880827898,3214.71,34.4,3214.71,34.4,111.25,3216.991582058989,3220.44,0.01,3217.45,77.79,198.25,1.0
1738042135000,3212.896369573181,3214.88,68.67,3214.88,68.67,216.61,3217.8587744016763,3220.61,1.47,3220.5,277.03,399.64,3.0
