,USDJPY BGN Curncy,USDJPY BGN Curncy,USDJPY BGN Curncy,USDJPY BGN Curncy,USDJPY BGN Curncy,USDJPY BGN Curncy,USDJPY BGN Curncy,USDJPY BGN Curncy,USDJPY BGN Curncy
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,BID,ASK,PX_MID,high,low
2019-02-20,110.63,110.95,110.55,110.85,110.83,110.88,110.855,110.95,110.55
2019-02-21,110.85,110.87,110.57,110.7,110.68,110.72,110.7,110.87,110.57
2019-02-22,110.7,110.91,110.56,110.69,110.6,110.78,110.688,110.91,110.56
2019-02-25,110.69,111.24,110.58,111.06,111.06,111.07,111.063,111.24,110.58
2019-02-26,111.06,111.08,110.43,110.59,110.58,110.6,110.587,111.08,110.43
2019-02-27,110.59,111.07,110.36,111.0,110.98,111.01,110.995,111.07,110.36
2019-02-28,111.0,111.49,110.66,111.39,111.37,111.4,111.387,111.49,110.66
2019-03-01,111.39,112.08,111.33,111.89,111.8,111.97,111.885,112.08,111.33
2019-03-04,111.77,112.01,111.64,111.75,111.73,111.76,111.745,112.01,111.64
2019-03-05,111.74,112.14,111.72,111.89,111.87,111.91,111.89,112.14,111.72
2019-03-06,111.89,111.92,111.62,111.77,111.76,111.78,111.772,111.92,111.62
2019-03-07,111.77,111.86,111.48,111.58,111.53,111.62,111.577,111.86,111.48
2019-03-08,111.58,111.65,110.79,111.17,111.13,111.2,111.165,111.65,110.79
2019-03-11,111.12,111.31,110.88,111.21,111.19,111.22,111.207,111.31,110.88
2019-03-12,111.21,111.47,111.11,111.36,111.34,111.38,111.361,111.47,111.11
2019-03-13,111.36,111.47,111.01,111.17,111.14,111.2,111.172,111.47,111.01
2019-03-14,111.17,111.83,111.15,111.7,111.66,111.75,111.703,111.83,111.15
2019-03-15,111.7,111.9,111.39,111.48,111.43,111.54,111.484,111.9,111.39
2019-03-18,111.46,111.63,111.3,111.43,111.42,111.43,111.428,111.63,111.3
2019-03-19,111.43,111.48,111.16,111.39,111.36,111.43,111.393,111.48,111.16
2019-03-20,111.39,111.69,110.54,110.7,110.68,110.73,110.704,111.69,110.54
2019-03-21,110.7,110.96,110.3,110.82,110.79,110.85,110.818,110.96,110.3
2019-03-22,110.82,110.9,109.74,109.92,109.85,110.0,109.924,110.9,109.74
2019-03-25,109.87,110.24,109.71,109.97,109.95,109.99,109.971,110.24,109.71
2019-03-26,109.97,110.69,109.94,110.64,110.62,110.65,110.637,110.69,109.94
2019-03-27,110.64,110.71,110.24,110.51,110.5,110.52,110.514,110.71,110.24
2019-03-28,110.51,110.83,110.02,110.63,110.6,110.67,110.634,110.83,110.02
2019-03-29,110.63,110.95,110.54,110.86,110.79,110.92,110.856,110.95,110.54
2019-04-01,110.8,111.44,110.8,111.35,111.34,111.36,111.352,111.44,110.8
2019-04-02,111.35,111.46,111.25,111.32,111.31,111.34,111.324,111.46,111.25
2019-04-03,111.32,111.58,111.21,111.49,111.48,111.5,111.49,111.58,111.21
2019-04-04,111.49,111.68,111.34,111.66,111.65,111.68,111.663,111.68,111.34
2019-04-05,111.66,111.82,111.58,111.73,111.68,111.78,111.729,111.82,111.58
2019-04-08,111.71,111.77,111.28,111.48,111.46,111.51,111.483,111.77,111.28
2019-04-09,111.48,111.58,110.98,111.14,111.12,111.16,111.141,111.58,110.98
2019-04-10,111.14,111.28,110.84,111.01,111.0,111.03,111.014,111.28,110.84
2019-04-11,111.01,111.7,110.91,111.66,111.64,111.69,111.664,111.7,110.91
2019-04-12,111.66,112.09,111.59,112.02,111.97,112.08,112.025,112.09,111.59
2019-04-15,112.01,112.1,111.89,112.04,112.03,112.04,112.036,112.1,111.89
2019-04-16,112.04,112.05,111.85,112.0,111.98,112.03,112.004,112.05,111.85
2019-04-17,112.0,112.17,111.92,112.06,112.05,112.07,112.059,112.17,111.92
2019-04-18,112.06,112.07,111.77,111.97,111.92,112.03,111.975,112.07,111.77
2019-04-19,111.97,112.01,111.9,111.92,111.85,112.0,111.924,112.01,111.9
2019-04-22,111.93,111.99,111.85,111.94,111.93,111.95,111.94,111.99,111.85
2019-04-23,111.94,112.03,111.65,111.86,111.85,111.88,111.862,112.03,111.65
2019-04-24,111.86,112.4,111.68,112.19,112.18,112.21,112.193,112.4,111.68
2019-04-25,112.19,112.24,111.38,111.63,111.59,111.67,111.632,112.24,111.38
2019-04-26,111.63,112.03,111.43,111.58,111.5,111.67,111.584,112.03,111.43
2019-04-29,111.6,111.9,111.55,111.65,111.64,111.66,111.649,111.9,111.55
2019-04-30,111.65,111.69,111.24,111.42,111.4,111.45,111.424,111.69,111.24
2019-05-01,111.42,111.61,111.05,111.38,111.36,111.4,111.383,111.61,111.05
2019-05-02,111.38,111.67,111.35,111.51,111.49,111.54,111.514,111.67,111.35
2019-05-03,111.51,111.69,111.07,111.1,111.07,111.12,111.095,111.69,111.07
2019-05-06,110.72,110.96,110.28,110.76,110.73,110.8,110.764,110.96,110.28
2019-05-07,110.76,110.85,110.17,110.26,110.23,110.29,110.26,110.85,110.17
2019-05-08,110.26,110.29,109.9,110.1,110.09,110.11,110.098,110.29,109.9
2019-05-09,110.1,110.11,109.47,109.74,109.68,109.81,109.744,110.11,109.47
2019-05-10,109.74,110.05,109.48,109.95,109.89,110.0,109.946,110.05,109.48
2019-05-13,109.78,109.83,109.02,109.3,109.29,109.32,109.303,109.83,109.02
2019-05-14,109.3,109.77,109.15,109.61,109.59,109.63,109.612,109.77,109.15
2019-05-15,109.61,109.7,109.16,109.6,109.58,109.62,109.6,109.7,109.16
2019-05-16,109.6,109.97,109.34,109.85,109.84,109.86,109.849,109.97,109.34
2019-05-17,109.85,110.19,109.5,110.08,110.04,110.12,110.077,110.19,109.5
2019-05-20,110.1,110.32,109.81,110.06,110.06,110.07,110.063,110.32,109.81
2019-05-21,110.06,110.67,110.02,110.5,110.49,110.51,110.499,110.67,110.02
2019-05-22,110.5,110.63,110.24,110.36,110.35,110.37,110.356,110.63,110.24
2019-05-23,110.36,110.36,109.46,109.61,109.59,109.62,109.609,110.36,109.46
2019-05-24,109.61,109.75,109.27,109.31,109.29,109.33,109.309,109.75,109.27
2019-05-27,109.32,109.58,109.28,109.51,109.46,109.56,109.506,109.58,109.28
2019-05-28,109.51,109.63,109.21,109.38,109.36,109.4,109.376,109.63,109.21
2019-05-29,109.38,109.7,109.15,109.59,109.59,109.6,109.593,109.7,109.15
2019-05-30,109.59,109.93,109.47,109.62,109.6,109.64,109.618,109.93,109.47
2019-05-31,109.62,109.62,108.28,108.29,108.25,108.34,108.294,109.62,108.28
2019-06-03,108.37,108.45,107.88,108.07,108.06,108.09,108.074,108.45,107.88
2019-06-04,108.07,108.36,107.85,108.15,108.14,108.15,108.145,108.36,107.85
2019-06-05,108.15,108.49,107.82,108.46,108.46,108.47,108.463,108.49,107.82
2019-06-06,108.46,108.56,108.03,108.4,108.38,108.43,108.405,108.56,108.03
2019-06-07,108.41,108.62,107.88,108.19,108.14,108.24,108.19,108.62,107.88
2019-06-10,108.55,108.72,108.32,108.45,108.43,108.47,108.448,108.72,108.32
2019-06-11,108.45,108.8,108.35,108.52,108.51,108.53,108.52,108.8,108.35
2019-06-12,108.52,108.57,108.22,108.5,108.49,108.51,108.503,108.57,108.22
2019-06-13,108.5,108.54,108.17,108.38,108.34,108.42,108.38,108.54,108.17
2019-06-14,108.38,108.59,108.16,108.56,108.54,108.59,108.562,108.59,108.16
2019-06-17,108.48,108.72,108.39,108.54,108.52,108.57,108.545,108.72,108.39
2019-06-18,108.55,108.68,108.06,108.45,108.44,108.46,108.451,108.68,108.06
2019-06-19,108.45,108.62,107.9,108.1,108.09,108.11,108.102,108.62,107.9
2019-06-20,108.1,108.14,107.21,107.3,107.28,107.31,107.296,108.14,107.21
2019-06-21,107.3,107.74,107.05,107.32,107.26,107.39,107.324,107.74,107.05
2019-06-24,107.39,107.54,107.25,107.3,107.29,107.3,107.297,107.54,107.25
2019-06-25,107.3,107.41,106.78,107.2,107.16,107.24,107.197,107.41,106.78
2019-06-26,107.2,107.85,107.1,107.79,107.78,107.81,107.792,107.85,107.1
2019-06-27,107.79,108.16,107.65,107.79,107.76,107.82,107.795,108.16,107.65
2019-06-28,107.79,107.94,107.56,107.85,107.72,107.98,107.851,107.94,107.56
2019-07-01,108.11,108.53,108.07,108.45,108.43,108.47,108.45,108.53,108.07
2019-07-02,108.45,108.47,107.77,107.88,107.85,107.92,107.883,108.47,107.77
2019-07-03,107.88,107.92,107.53,107.81,107.76,107.86,107.813,107.92,107.53
2019-07-04,107.81,107.84,107.71,107.82,107.8,107.84,107.82,107.84,107.71
2019-07-05,107.82,108.64,107.78,108.47,108.44,108.5,108.467,108.64,107.78
2019-07-08,108.43,108.8,108.28,108.72,108.72,108.73,108.724,108.8,108.28
2019-07-09,108.72,108.96,108.68,108.85,108.85,108.86,108.855,108.96,108.68
2019-07-10,108.85,108.99,108.35,108.46,108.46,108.47,108.465,108.99,108.35
2019-07-11,108.46,108.53,107.86,108.5,108.49,108.51,108.496,108.53,107.86
2019-07-12,108.5,108.61,107.81,107.91,107.86,107.96,107.909,108.61,107.81
2019-07-15,107.9,108.11,107.8,107.91,107.9,107.93,107.914,108.11,107.8
2019-07-16,107.91,108.38,107.82,108.24,108.23,108.26,108.245,108.38,107.82
2019-07-17,108.25,108.33,107.94,107.95,107.94,107.95,107.945,108.33,107.94
2019-07-18,107.95,108.02,107.21,107.3,107.28,107.31,107.297,108.02,107.21
2019-07-19,107.3,107.98,107.22,107.71,107.64,107.78,107.712,107.98,107.22
2019-07-22,107.79,108.07,107.7,107.87,107.86,107.88,107.872,108.07,107.7
2019-07-23,107.87,108.29,107.83,108.23,108.2,108.26,108.229,108.29,107.83
2019-07-24,108.23,108.28,107.94,108.19,108.18,108.2,108.187,108.28,107.94
2019-07-25,108.19,108.75,108.04,108.63,108.63,108.64,108.635,108.75,108.04
2019-07-26,108.63,108.83,108.56,108.68,108.62,108.75,108.682,108.83,108.56
2019-07-29,108.68,108.9,108.42,108.78,108.77,108.79,108.781,108.9,108.42
2019-07-30,108.78,108.95,108.45,108.61,108.57,108.65,108.611,108.95,108.45
2019-07-31,108.61,109.0,108.49,108.78,108.75,108.82,108.783,109.0,108.49
2019-08-01,108.78,109.32,107.26,107.34,107.32,107.37,107.343,109.32,107.26
2019-08-02,107.34,107.57,106.51,106.59,106.53,106.65,106.592,107.57,106.51
2019-08-05,106.59,106.68,105.79,105.95,105.94,105.97,105.953,106.68,105.79
2019-08-06,105.95,107.09,105.52,106.47,106.45,106.48,106.466,107.09,105.52
2019-08-07,106.47,106.47,105.5,106.27,106.26,106.28,106.271,106.47,105.5
2019-08-08,106.27,106.3,105.9,106.07,106.06,106.08,106.071,106.3,105.9
2019-08-09,106.07,106.09,105.27,105.69,105.61,105.77,105.692,106.09,105.27
2019-08-12,105.58,105.69,105.05,105.3,105.28,105.32,105.3,105.69,105.05
2019-08-13,105.3,106.98,105.07,106.74,106.74,106.75,106.745,106.98,105.07
2019-08-14,106.74,106.77,105.66,105.91,105.9,105.92,105.912,106.77,105.66
2019-08-15,105.91,106.78,105.7,106.12,106.11,106.14,106.124,106.78,105.7
2019-08-16,106.12,106.49,106.03,106.38,106.32,106.45,106.385,106.49,106.03
2019-08-19,106.32,106.7,106.22,106.64,106.63,106.64,106.635,106.7,106.22
2019-08-20,106.64,106.69,106.16,106.23,106.22,106.24,106.229,106.69,106.16
2019-08-21,106.23,106.65,106.23,106.62,106.6,106.64,106.624,106.65,106.23
2019-08-22,106.62,106.65,106.25,106.44,106.41,106.47,106.438,106.65,106.25
2019-08-23,106.44,106.74,105.26,105.39,105.27,105.51,105.389,106.74,105.26
2019-08-26,105.13,106.41,104.46,106.12,106.06,106.19,106.125,106.41,104.46
2019-08-27,106.13,106.18,105.59,105.75,105.71,105.78,105.745,106.18,105.59
2019-08-28,105.75,106.23,105.65,106.12,106.1,106.14,106.119,106.23,105.65
2019-08-29,106.12,106.68,105.83,106.52,106.5,106.54,106.52,106.68,105.83
2019-08-30,106.52,106.54,106.11,106.28,106.1,106.47,106.285,106.54,106.11
2019-09-02,106.11,106.4,105.91,106.24,106.19,106.29,106.241,106.4,105.91
2019-09-03,106.24,106.39,105.74,105.94,105.92,105.96,105.94,106.39,105.74
2019-09-04,105.94,106.44,105.83,106.39,106.35,106.42,106.385,106.44,105.83
2019-09-05,106.39,107.23,106.33,106.94,106.91,106.97,106.94,107.23,106.33
2019-09-06,106.94,107.1,106.62,106.92,106.9,106.94,106.92,107.1,106.62
2019-09-09,106.86,107.27,106.76,107.24,107.23,107.26,107.245,107.27,106.76
2019-09-10,107.24,107.59,107.18,107.54,107.53,107.56,107.543,107.59,107.18
2019-09-11,107.54,107.86,107.5,107.82,107.78,107.86,107.818,107.86,107.5
2019-09-12,107.82,108.19,107.52,108.1,108.05,108.15,108.097,108.19,107.52
2019-09-13,108.1,108.26,107.91,108.09,108.01,108.17,108.089,108.26,107.91
2019-09-16,107.64,108.17,107.46,108.12,108.08,108.16,108.121,108.17,107.46
2019-09-17,108.12,108.37,108.02,108.13,108.11,108.15,108.126,108.37,108.02
2019-09-18,108.13,108.48,108.09,108.45,108.44,108.46,108.45,108.48,108.09
2019-09-19,108.45,108.47,107.79,108.02,107.99,108.05,108.02,108.47,107.79
2019-09-20,108.02,108.09,107.53,107.56,107.51,107.61,107.56,108.09,107.53
2019-09-23,107.63,107.8,107.31,107.55,107.53,107.56,107.545,107.8,107.31
2019-09-24,107.55,107.8,106.96,107.07,107.04,107.1,107.068,107.8,106.96
2019-09-25,107.07,107.88,107.0,107.77,107.76,107.78,107.77,107.88,107.0
2019-09-26,107.77,107.96,107.43,107.83,107.82,107.85,107.834,107.96,107.43
2019-09-27,107.83,108.18,107.66,107.92,107.81,108.03,107.918,108.18,107.66
2019-09-30,107.98,108.18,107.75,108.08,108.07,108.09,108.081,108.18,107.75
2019-10-01,108.08,108.47,107.63,107.75,107.73,107.77,107.749,108.47,107.63
2019-10-02,107.75,107.89,107.05,107.18,107.17,107.19,107.181,107.89,107.05
2019-10-03,107.18,107.3,106.48,106.92,106.9,106.93,106.917,107.3,106.48
2019-10-04,106.92,107.13,106.61,106.94,106.88,107.0,106.938,107.13,106.61
2019-10-07,106.97,107.46,106.57,107.26,107.24,107.28,107.258,107.46,106.57
2019-10-08,107.26,107.44,106.81,107.09,107.07,107.1,107.087,107.44,106.81
2019-10-09,107.09,107.63,106.93,107.48,107.47,107.49,107.48,107.63,106.93
2019-10-10,107.48,108.02,107.04,107.98,107.95,108.02,107.984,108.02,107.04
2019-10-11,107.98,108.63,107.85,108.29,108.11,108.48,108.295,108.63,107.85
2019-10-14,108.28,108.52,108.03,108.4,108.39,108.41,108.399,108.52,108.03
2019-10-15,108.4,108.9,108.16,108.86,108.85,108.88,108.862,108.9,108.16
2019-10-16,108.86,108.87,108.57,108.76,108.73,108.79,108.761,108.87,108.57
2019-10-17,108.76,108.94,108.46,108.66,108.62,108.7,108.662,108.94,108.46
2019-10-18,108.66,108.72,108.39,108.45,108.34,108.56,108.448,108.72,108.39
2019-10-21,108.48,108.66,108.29,108.62,108.6,108.63,108.615,108.66,108.29
2019-10-22,108.62,108.73,108.44,108.49,108.48,108.5,108.486,108.73,108.44
2019-10-23,108.49,108.7,108.25,108.69,108.69,108.7,108.693,108.7,108.25
2019-10-24,108.69,108.75,108.5,108.61,108.59,108.64,108.613,108.75,108.5
2019-10-25,108.61,108.77,108.51,108.67,108.65,108.69,108.667,108.77,108.51
2019-10-28,108.67,109.04,108.66,108.95,108.93,108.98,108.954,109.04,108.66
2019-10-29,108.95,109.07,108.75,108.89,108.88,108.9,108.888,109.07,108.75
2019-10-30,108.89,109.29,108.72,108.85,108.82,108.88,108.85,109.29,108.72
2019-10-31,108.85,108.9,107.93,108.03,108.02,108.04,108.031,108.9,107.93
2019-11-01,108.03,108.32,107.89,108.19,108.13,108.25,108.189,108.32,107.89
2019-11-04,108.21,108.65,108.18,108.58,108.57,108.58,108.576,108.65,108.18
2019-11-05,108.58,109.24,108.56,109.16,109.14,109.17,109.156,109.24,108.56
2019-11-06,109.16,109.18,108.82,108.98,108.96,108.99,108.976,109.18,108.82
2019-11-07,108.98,109.49,108.65,109.28,109.27,109.3,109.285,109.49,108.65
2019-11-08,109.28,109.48,109.08,109.26,109.18,109.34,109.263,109.48,109.08
2019-11-11,109.21,109.26,108.9,109.05,109.04,109.07,109.053,109.26,108.9
2019-11-12,109.05,109.29,108.92,109.01,108.99,109.04,109.014,109.29,108.92
2019-11-13,109.01,109.15,108.66,108.82,108.79,108.86,108.822,109.15,108.66
2019-11-14,108.82,108.86,108.24,108.42,108.39,108.45,108.421,108.86,108.24
2019-11-15,108.42,108.86,108.38,108.8,108.74,108.86,108.805,108.86,108.38
2019-11-18,108.8,109.07,108.51,108.68,108.67,108.69,108.679,109.07,108.51
2019-11-19,108.68,108.84,108.45,108.54,108.53,108.55,108.539,108.84,108.45
2019-11-20,108.54,108.74,108.35,108.61,108.59,108.64,108.612,108.74,108.35
2019-11-21,108.61,108.7,108.28,108.63,108.6,108.66,108.629,108.7,108.28
2019-11-22,108.64,108.73,108.48,108.66,108.6,108.72,108.658,108.73,108.48
2019-11-25,108.7,108.98,108.64,108.93,108.88,108.97,108.926,108.98,108.64
2019-11-26,108.93,109.21,108.88,109.05,109.01,109.08,109.046,109.21,108.88
2019-11-27,109.04,109.61,109.02,109.54,109.52,109.57,109.545,109.61,109.02
2019-11-28,109.55,109.57,109.33,109.51,109.49,109.54,109.514,109.57,109.33
2019-11-29,109.51,109.67,109.4,109.49,109.39,109.6,109.493,109.67,109.4
2019-12-02,109.51,109.73,108.93,108.98,108.96,109.0,108.982,109.73,108.93
2019-12-03,108.98,109.21,108.48,108.63,108.63,108.64,108.633,109.21,108.48
2019-12-04,108.63,108.96,108.43,108.86,108.85,108.88,108.864,108.96,108.43
2019-12-05,108.86,109.0,108.66,108.76,108.75,108.77,108.759,109.0,108.66
2019-12-06,108.76,108.92,108.53,108.58,108.48,108.69,108.585,108.92,108.53
2019-12-09,108.65,108.72,108.43,108.56,108.55,108.56,108.557,108.72,108.43
2019-12-10,108.56,108.77,108.51,108.72,108.7,108.75,108.723,108.77,108.51
2019-12-11,108.72,108.85,108.47,108.56,108.55,108.57,108.559,108.85,108.47
2019-12-12,108.56,109.45,108.46,109.31,109.27,109.34,109.306,109.45,108.46
2019-12-13,109.31,109.71,108.99,109.38,109.26,109.5,109.38,109.71,108.99
2019-12-16,109.37,109.68,109.27,109.55,109.53,109.57,109.547,109.68,109.27
2019-12-17,109.55,109.63,109.44,109.48,109.46,109.5,109.483,109.63,109.44
2019-12-18,109.48,109.63,109.4,109.55,109.53,109.58,109.552,109.63,109.4
2019-12-19,109.55,109.68,109.18,109.37,109.35,109.39,109.371,109.68,109.18
2019-12-20,109.37,109.53,109.26,109.44,109.4,109.48,109.437,109.53,109.26
2019-12-23,109.4,109.54,109.34,109.4,109.37,109.43,109.4,109.54,109.34
2019-12-24,109.4,109.44,109.33,109.39,109.35,109.43,109.391,109.44,109.33
2019-12-25,109.39,109.43,109.31,109.38,109.32,109.43,109.375,109.43,109.31
2019-12-26,109.37,109.68,109.33,109.63,109.6,109.67,109.635,109.68,109.33
2019-12-27,109.63,109.63,109.39,109.44,109.37,109.52,109.444,109.63,109.39
2019-12-30,109.45,109.5,108.77,108.88,108.87,108.89,108.878,109.5,108.77
2019-12-31,108.88,108.89,108.47,108.61,108.53,108.69,108.609,108.89,108.47
2020-01-01,108.61,108.78,108.58,108.76,108.72,108.8,108.76,108.78,108.58
2020-01-02,108.76,108.87,108.21,108.57,108.56,108.59,108.572,108.87,108.21
2020-01-03,108.57,108.63,107.84,108.09,107.97,108.2,108.087,108.63,107.84
2020-01-06,108.07,108.51,107.77,108.37,108.36,108.38,108.37,108.51,107.77
2020-01-07,108.37,108.63,108.26,108.44,108.41,108.47,108.442,108.63,108.26
2020-01-08,108.44,109.24,107.65,109.12,109.09,109.15,109.119,109.24,107.65
2020-01-09,109.12,109.58,109.01,109.52,109.51,109.53,109.521,109.58,109.01
2020-01-10,109.52,109.69,109.44,109.45,109.4,109.51,109.453,109.69,109.44
2020-01-13,109.49,109.95,109.45,109.95,109.94,109.95,109.945,109.95,109.45
2020-01-14,109.94,110.21,109.86,109.99,109.97,110.01,109.991,110.21,109.86
2020-01-15,109.99,110.01,109.79,109.9,109.89,109.91,109.9,110.01,109.79
2020-01-16,109.9,110.18,109.86,110.16,110.14,110.18,110.156,110.18,109.86
2020-01-17,110.16,110.29,110.05,110.14,110.02,110.27,110.145,110.29,110.05
2020-01-20,110.06,110.22,110.05,110.18,110.18,110.19,110.184,110.22,110.05
2020-01-21,110.18,110.22,109.76,109.87,109.85,109.88,109.865,110.22,109.76
2020-01-22,109.87,110.1,109.83,109.84,109.83,109.85,109.84,110.1,109.83
2020-01-23,109.84,109.87,109.27,109.49,109.48,109.5,109.493,109.87,109.27
2020-01-24,109.49,109.65,109.17,109.28,109.24,109.31,109.277,109.65,109.17
2020-01-27,109.02,109.14,108.73,108.9,108.88,108.91,108.896,109.14,108.73
2020-01-28,108.9,109.2,108.76,109.15,109.13,109.16,109.146,109.2,108.76
2020-01-29,109.15,109.27,108.98,109.02,109.01,109.03,109.016,109.27,108.98
2020-01-30,109.02,109.08,108.58,108.96,108.93,108.99,108.962,109.08,108.58
2020-01-31,108.96,109.14,108.31,108.35,108.28,108.43,108.354,109.14,108.31
2020-02-03,108.43,108.8,108.32,108.69,108.66,108.72,108.691,108.8,108.32
2020-02-04,108.69,109.54,108.55,109.52,109.52,109.53,109.523,109.54,108.55
2020-02-05,109.52,109.85,109.3,109.83,109.81,109.84,109.826,109.85,109.3
2020-02-06,109.82,110.0,109.74,109.99,109.98,110.0,109.992,110.0,109.74
2020-02-07,109.99,110.02,109.53,109.75,109.69,109.8,109.745,110.02,109.53
2020-02-10,109.8,109.88,109.56,109.77,109.76,109.78,109.774,109.88,109.56
2020-02-11,109.77,109.96,109.73,109.79,109.78,109.79,109.786,109.96,109.73
2020-02-12,109.79,110.13,109.77,110.09,110.08,110.11,110.093,110.13,109.77
2020-02-13,110.09,110.09,109.62,109.82,109.81,109.84,109.824,110.09,109.62
2020-02-14,109.82,109.91,109.7,109.78,109.7,109.87,109.783,109.91,109.7
2020-02-17,109.77,109.96,109.72,109.88,109.86,109.9,109.883,109.96,109.72
2020-02-18,109.88,109.95,109.66,109.87,109.86,109.88,109.871,109.95,109.66
2020-02-19,109.87,111.59,109.85,111.37,111.34,111.39,111.367,111.59,109.85
2020-02-20,111.37,112.23,111.11,112.1,112.07,112.13,112.101,112.23,111.11
2020-02-21,112.1,112.19,111.47,111.61,111.51,111.7,111.607,112.19,111.47
2020-02-24,111.61,111.68,110.33,110.72,110.69,110.76,110.723,111.68,110.33
2020-02-25,110.72,111.04,109.89,110.2,110.18,110.22,110.202,111.04,109.89
2020-02-26,110.2,110.7,110.13,110.43,110.41,110.44,110.425,110.7,110.13
2020-02-27,110.43,110.46,109.57,109.59,109.57,109.62,109.593,110.46,109.57
2020-02-28,109.59,109.68,107.51,107.89,107.46,108.33,107.894,109.68,107.51
2020-03-02,107.46,108.58,107.01,108.33,108.27,108.39,108.33,108.58,107.01
2020-03-03,108.33,108.54,106.93,107.13,107.08,107.17,107.125,108.54,106.93
2020-03-04,107.12,107.69,106.85,107.53,107.51,107.56,107.534,107.69,106.85
2020-03-05,107.53,107.74,105.97,106.16,106.15,106.18,106.163,107.74,105.97
2020-03-06,106.16,106.34,104.99,105.39,105.24,105.53,105.386,106.34,104.99
2020-03-09,104.92,104.93,101.19,102.36,102.33,102.4,102.363,104.93,101.19
2020-03-10,102.36,105.92,102.02,105.64,105.61,105.67,105.641,105.92,102.02
2020-03-11,105.64,105.66,104.1,104.54,104.49,104.59,104.541,105.66,104.1
2020-03-12,104.54,106.1,103.09,104.64,104.61,104.66,104.637,106.1,103.09
2020-03-13,104.64,108.5,104.51,107.62,106.91,108.33,107.618,108.5,104.51
2020-03-16,107.29,107.57,105.15,105.83,105.7,105.95,105.829,107.57,105.15
